,confidence_power,imputed pseudocluster,conf_bool,conf_scores
6_23_2351619,0.983,0.26309237750246234,True,0.12425096869139363
6_23_2351630,0.979,0.21348200023059022,True,0.11916027515513716
6_23_2351745,0.825,0.20532305522785588,True,0.052608533703445204
6_23_2351773,0.994,0.1550097239971626,True,0.14992307205080257
6_23_2351834,0.948,0.18043997823621064,True,0.09475227144693898
6_23_2351950,0.923,0.2694885756815695,True,0.0792482595289149
6_23_2351966,0.563,0.1800175253970847,True,0.00959216799649032
6_23_2352015,0.995,0.2573528185825441,True,0.15921418264118892
6_23_2360128,0.826,0.2688656562250867,True,0.052817908790551926
6_23_2380770,0.147,0.40497359689714546,False,-0.05788799519251753
6_23_2380983,0.579,0.2638881075214735,True,0.010989569886938
6_23_2381005,0.993,0.27927983504103826,True,0.14750027498443818
6_23_2381022,0.844,0.2596920291866183,True,0.057726383766370515
6_23_2381048,0.944,0.16179034888226126,True,0.090206695152523
6_23_2381078,0.411,0.17966909348591253,False,-0.01304981467713806
6_23_2381095,0.389,0.28895855434993534,False,-0.015314272250572136
6_23_2381109,0.147,0.20600748768493532,False,-0.057719936756206236
6_23_2381120,0.96,0.21875235280542582,True,0.1028212078947971
6_23_2381132,0.995,0.19761880399835216,True,0.15443423368402465
6_23_2381139,0.769,0.31619668804612555,True,0.03913009003900714
6_23_2381249,0.526,0.4182404802508429,True,0.0031260188466100125
6_23_2491299,0.433,0.41747255568283664,False,-0.009502528423454226
6_23_2491483,0.982,0.21794368552680327,True,0.12316052232180441
6_23_2491525,0.891,0.24462509170550265,True,0.07006604350280188
6_23_2500399,0.992,0.27010645337545097,True,0.13975651712152726
6_23_2500462,0.992,0.31294936379927657,True,0.14043438441953104
6_23_2500482,0.547,0.2360630121619111,True,0.005968811630082449
6_24_2930226,0.05,0.5902546306936733,False,-0.09545304364259843
6_24_2930246,0.763,0.3489586455306452,True,0.03858011741015832
6_24_2930294,0.797,0.37209484776687346,True,0.0450938233136573
6_24_2930309,0.799,0.26228944411658695,True,0.0453034180196169
6_24_2930319,0.328,0.5785619280474089,False,-0.02615606284823313
6_24_2930333,0.968,0.367884711717371,True,0.10767029467377609
6_24_2930345,0.837,0.5271278646793062,True,0.05569193913951631
6_24_2930348,0.91,0.3904114137948396,True,0.07624309013158015
6_24_2930370,0.305,0.5629484121712329,False,-0.029788079813493074
6_24_2930375,0.602,0.5621272460725708,True,0.013882841853113503
6_24_2930376,0.506,0.40652508405244453,True,0.001013680788013338
6_24_2930389,0.948,0.32603625891714527,True,0.09413005687615872
6_24_2930390,0.237,0.5730030842529863,False,-0.040295938180497926
6_24_2930396,0.853,0.4780047863634733,True,0.060291345723219925
6_24_2930406,0.948,0.4181325670251697,True,0.09519961771687813
6_24_2930458,0.641,0.24255279285806028,True,0.019219644350222276
6_24_2930468,0.946,0.4107039467385588,True,0.09201636831338855
6_24_2930473,0.893,0.3890493623791413,True,0.07084762464647931
6_24_2930474,0.478,0.3172948654568191,False,-0.002842565575305045
6_24_2930483,0.61,0.37161016544046527,True,0.014819796799136586
6_24_2930485,0.745,0.23111782172291775,True,0.03575226431080514
6_24_2930494,0.633,0.41324153046379164,True,0.018377126864193682
6_24_2930503,0.833,0.42990236891603717,True,0.054595319063630354
6_24_2930511,0.851,0.32857523166962493,True,0.059601176196462324
6_24_2930519,0.738,0.4029519215163257,True,0.03480376225991344
6_24_2930537,0.359,0.41735676295068463,False,-0.021075765209248143
6_24_2930540,0.641,0.27942963694147177,True,0.01952005063701001
6_24_2930554,0.696,0.5158274445836434,True,0.028228458925623978
6_24_2930558,0.907,0.3859887306117344,True,0.07507158719950402
6_24_2930579,0.42,0.40728434648898704,False,-0.011342154809232508
6_24_2930587,0.059,0.18800963469908513,False,-0.08791428835238602
6_24_2930603,0.754,0.40781541328804316,True,0.037289653426180736
6_24_2930608,0.731,0.2240736149251381,True,0.03342564672312487
6_24_2930613,0.425,0.35693935522164305,False,-0.010361493599162719
6_24_2930616,0.39,0.2552911727381611,False,-0.015227534262882259
6_24_2930618,0.746,0.36436167282745985,True,0.03641131309316059
6_24_2930627,0.365,0.407963294716808,False,-0.01990365067004074
6_24_2930639,0.359,0.27309856697339285,False,-0.020713891531733752
6_24_2930646,0.986,0.38707041600718933,True,0.12740040246695805
6_24_2930649,0.56,0.46475044931603654,True,0.008985103297321606
6_24_2930651,0.811,0.4637631516169348,True,0.04964103463984437
6_24_2930661,0.423,0.6298264567293432,False,-0.010708931128890153
6_24_2930663,0.117,0.5191529837328992,False,-0.06555490025337884
6_24_2930665,0.708,0.7404585302259612,True,0.029797601595015655
6_24_2930690,0.52,0.4151057581627671,True,0.0025476250548741586
6_24_2930728,0.746,0.30201942731343817,True,0.03654148499831933
6_24_2930744,0.588,0.2355221857131992,True,0.012260255377730567
6_24_2930747,0.659,0.2494274343631993,True,0.023147084166934784
6_24_2930782,0.936,0.3785755979483832,True,0.0841920098364608
6_24_2930792,0.957,0.4061104689952692,True,0.10088585196896904
6_24_3010516,0.076,0.21346883982796305,False,-0.07920600891174545
6_24_3011035,0.79,0.1892305873957006,True,0.04257522546574932
6_24_3011853,0.839,0.3840899438468502,True,0.056660332333555385
6_24_3011858,0.876,0.43907067411032674,True,0.06562746004162556
6_24_3011904,0.413,0.28195464022781574,False,-0.01238644518003329
6_24_3011989,0.445,0.2564887598862737,False,-0.0074401331333668885
6_24_3012003,0.731,0.38788054288543716,True,0.033612605304097154
6_24_3012007,0.746,0.259028685154745,True,0.03603474298712572
6_24_3012047,0.725,0.2110800369603993,True,0.03166675801299157
6_24_3012049,0.366,0.4295529656245663,False,-0.019612557825175125
6_24_3012097,0.766,0.4416202985414806,True,0.038822114039834044
6_24_3012107,0.578,0.3110940989344504,True,0.010734207720964783
6_24_3020119,0.617,0.29750398317939014,True,0.01642939654433806
6_24_3020165,0.623,0.3895879641564131,True,0.01746872609795036
6_24_3020180,0.843,0.23471981018948335,True,0.0573770986358052
6_24_3020240,0.438,0.38188760674390676,False,-0.008860537723991868
6_24_3020314,0.934,0.4983086391349467,True,0.08301240180664127
6_24_3020320,0.366,0.4486378075015102,False,-0.019613376198134747
6_24_3020326,0.121,0.49031542119862487,False,-0.06403954191699945
6_24_3020337,0.826,0.20393053876349754,True,0.053008723155688386
6_24_3020355,0.964,0.37804470615767766,True,0.10455621532852055
6_24_3020373,0.737,0.15636428149384365,True,0.03452848695038069
6_24_3020382,0.373,0.23500138142297222,False,-0.018055884787147702
6_24_3020390,0.197,0.42194263706036633,False,-0.04772942374462619
6_24_3020425,0.861,0.28636834384711307,True,0.0612546282686901
6_24_3020446,0.679,0.46105893895693323,True,0.025606620387912726
6_24_3020486,0.828,0.31435885777836164,True,0.05377606111515609
6_24_3020524,0.535,0.2548994398202616,True,0.004732938150913468
6_24_3020533,0.089,0.5139717452202349,False,-0.07408902644727089
6_24_3020630,0.649,0.3463113945466474,True,0.020859812774955966
6_24_3040649,0.872,0.3639493029567598,True,0.06370658133799234
6_24_3040710,0.121,0.20675259959868175,False,-0.06419236089875646
6_24_3040800,0.418,0.21109984426728176,False,-0.011430575768805795
6_24_3040857,0.834,0.2583769556037445,True,0.05488214857155971
6_24_3040895,0.365,0.29119850297666766,False,-0.019684323781140156
6_24_3040897,0.83,0.238206635385297,True,0.05386904508368284
6_24_3040929,0.926,0.40990060494333136,True,0.07981162142699227
6_24_3040944,0.782,0.31983067376273816,True,0.041729194571862305
6_24_3040985,0.349,0.23268165442911928,False,-0.023066611830453887
6_24_3040995,0.947,0.40693978122087004,True,0.093079275493258
6_24_3041025,0.796,0.2682710481308407,True,0.044403825208336745
6_24_3121665,0.848,0.2952472511378924,True,0.05925347274744741
6_24_3121777,0.197,0.2525547610108203,False,-0.047838960433887134
6_24_3130153,0.126,0.22767926959703236,False,-0.06217163222160216
6_24_3130238,0.825,0.40449551110022347,True,0.05270680623343216
6_24_3130368,0.972,0.3480700183936222,True,0.1131099284911341
6_24_3130448,0.328,0.330142379706154,False,-0.026081275943213855
6_24_3150988,0.872,0.19199318487801761,True,0.06358196562895257
6_24_3151163,0.739,0.22836107947480103,True,0.03498159832023151
6_24_3151232,0.725,0.2891751185435296,True,0.03199684519041057
6_24_3151253,0.528,0.2170735605196502,True,0.0035843393303606197
6_24_3151314,0.97,0.19900699510456832,True,0.11041232621891717
6_24_3151390,0.946,0.37159422333289327,True,0.09295401248037416
6_24_3151434,0.991,0.2435233261676944,True,0.13630069824966595
6_24_3151439,0.367,0.29081981360101733,False,-0.019313051316551588
6_24_3151560,0.668,0.17556071324059688,True,0.02400082606143572
6_24_3160553,0.772,0.5988371691974272,True,0.03997193408264077
6_24_3160711,0.373,0.21565369079704672,False,-0.017873314242005334
6_24_3160733,0.111,0.4177904542169054,False,-0.06884401122399741
6_24_3161093,0.98,0.26350183960547824,True,0.12055468999936247
6_24_3161128,0.987,0.20680209858542112,True,0.1300004212630278
6_24_3161418,0.968,0.1960727568765298,True,0.10982511763686775
6_24_3231587,0.931,0.2333134176035571,True,0.08105632138907615
6_24_3231700,0.987,0.2156555662943762,True,0.13244397453842904
6_24_3240075,0.893,0.23051176156983122,True,0.07104120648595202
6_24_3240224,0.225,0.2869723932661838,False,-0.04192829491335304
6_24_3270908,0.988,0.17936314750710178,True,0.13412484811272773
7_25_371350,0.68,0.25848034527889674,True,0.025685940329408852
7_25_371355,0.603,0.697980079578096,True,0.013961559692761805
7_25_380110,0.696,0.30818790192677925,True,0.028333757552499117
7_25_380190,0.394,0.27761167028987593,False,-0.014949150212913098
7_25_380191,0.772,0.2819795102667392,True,0.04000704713517933
7_25_380201,0.61,0.2988686239545433,True,0.014757871986889382
7_25_380202,0.752,0.5168004566854983,True,0.03689809215891571
7_25_380228,0.524,0.3236453772841054,True,0.0028281029590415674
7_25_400550,0.936,0.2191183364372587,True,0.08403103755920283
7_25_400585,0.56,0.2855561975573086,True,0.009058793182803893
7_25_400586,0.813,0.2402874148784879,True,0.05101101515613937
7_25_400595,0.733,0.3674769098739348,True,0.03386719799178051
7_25_400614,0.96,0.31371437028843796,True,0.10272183579870198
7_25_400660,0.829,0.4046414522963046,True,0.053825876139405815
7_25_400674,0.273,0.32119738412815024,False,-0.03361999947077887
7_25_400681,0.349,0.262065241237395,False,-0.02301837904693671
7_25_400690,0.745,0.3830707330491388,True,0.03560180984195449
7_25_400706,0.619,0.22054182125162236,True,0.016595283728947918
7_25_400715,0.688,0.29266975383887944,True,0.027083089215301226
7_25_400720,0.375,0.24053220677970688,False,-0.017335837060403314
7_25_400731,0.838,0.4157574751316897,True,0.05595510802166703
7_25_400732,0.421,0.7002633004109255,False,-0.011018557267089113
7_25_400760,0.56,0.36000719350406096,True,0.008888751135095352
7_25_400767,0.918,0.2980904802828481,True,0.07800951144915658
7_25_400768,0.968,0.41810406514300325,True,0.10930732774227336
7_25_400805,0.359,0.37380285618901465,False,-0.020482433792597954
7_25_400824,0.548,0.43443505293449414,True,0.0065863040459857025
7_25_400836,0.514,0.40527575459148923,True,0.0017577816822470504
7_25_400837,0.823,0.28223706275917154,True,0.052260695027042
7_25_400854,0.142,0.7300937262977506,False,-0.05890216091559464
7_25_400874,0.769,0.38703495879055344,True,0.03924981229484681
7_25_400878,0.915,0.25754353124838986,True,0.07742914718829041
7_25_400886,0.97,0.31079500682896316,True,0.11143391739231667
7_25_400899,0.741,0.38784212799833084,True,0.03517047935355089
7_25_400929,0.943,0.4506045570430683,True,0.08995315724779307
7_25_400962,0.688,0.2455284846406042,True,0.027011480596424442
7_25_400967,0.605,0.3128086641270936,True,0.014379410960882466
7_25_401002,0.893,0.26312467121920946,True,0.07094077065410775
7_25_401010,0.686,0.270614950006023,True,0.026916629852807072
7_25_401017,0.455,0.2892379388353417,False,-0.006069800880614595
7_25_401039,0.763,0.34947770177178966,True,0.038558933725861166
7_25_401150,0.826,0.36876753817481694,True,0.05303847446108623
7_25_401642,0.515,0.4965730671856929,True,0.00207251999348379
7_25_480282,0.354,0.16593982112033023,False,-0.022185778719715055
7_25_482042,0.697,0.24671140958014776,True,0.028541076488241557
7_25_482047,0.352,0.2673043430386732,False,-0.02250996981028086
7_25_482053,0.968,0.3752197623298632,True,0.10923950912689162
7_25_482075,0.797,0.17918909577255893,True,0.044929602376286515
7_25_482080,0.402,0.22046066609065046,False,-0.014170791756137335
7_25_482091,0.94,0.8176746071622051,True,0.08793317024757041
7_25_482095,0.456,0.35808257277144734,False,-0.0058705755301529106
7_25_482100,0.475,0.3598830526832392,False,-0.0030627864632590818
7_25_482117,0.957,0.26354176280678143,True,0.0993954874621592
7_25_482121,0.967,0.24822998730442936,True,0.10539155058069494
7_25_482128,0.807,0.25716731242828617,True,0.04792883978087925
7_25_482144,0.756,0.1989288151436547,True,0.03757807048137618
7_25_482148,0.807,0.28273320176210676,True,0.047551094586862463
7_25_482156,0.94,0.2607283252664853,True,0.08870995969116235
7_25_482175,0.806,0.28764369011844904,True,0.04722650720320887
7_25_482184,0.531,0.5871419518647404,True,0.0042243408408233485
7_25_482186,0.713,0.20461130571558606,True,0.030478171890897965
7_25_482201,0.943,0.22527007684411615,True,0.08961724522602976
7_25_482206,0.786,0.38136364134699413,True,0.0419965108044289
7_25_482210,0.709,0.24371129320757992,True,0.02988525553947774
7_25_482223,0.672,0.16963700903587967,True,0.024469749005021524
7_25_482243,0.827,0.38885703490181356,True,0.053119674860293564
7_25_482251,0.264,0.26580474053650366,False,-0.03597559262146954
7_25_482265,0.868,0.3099494269954975,True,0.06249987327892936
7_25_482286,0.802,0.38246003898059583,True,0.04605123136119116
7_25_490092,0.447,0.2989050746747037,False,-0.0070705765764154105
7_25_490161,0.81,0.17849714291302154,True,0.04878650432432918
7_25_490253,0.787,0.40794402848778333,True,0.0422290075609949
7_25_490258,0.762,0.40383413160565845,True,0.03833515727989467
7_25_490270,0.354,0.5956640436424346,False,-0.022235615205643988
7_25_490290,0.424,0.4166870711183685,False,-0.010676711951788542
7_25_490291,0.419,0.1594848862154054,False,-0.011403365580294755
7_25_490295,0.415,0.2795792610031977,False,-0.011885436367409907
7_25_490307,0.457,0.7018338469919603,False,-0.005306747302139092
7_25_490317,0.681,0.5104080734280043,True,0.025694741857976267
7_25_490327,0.316,0.5226107632465957,False,-0.027548565213061815
7_25_490340,0.156,0.41026435764652397,False,-0.05579034014521733
7_25_490361,0.868,0.39834407817663353,True,0.06257374552273887
7_25_490367,0.828,0.3507064154022088,True,0.053743904301818635
7_25_490377,0.411,0.30676996645519333,False,-0.01312680512314146
7_25_490387,0.848,0.2962416568129267,True,0.05884521695417344
7_25_490430,0.602,0.25535461250191827,True,0.013764059685376084
7_25_490461,0.843,0.42653869474583306,True,0.05728745707140148
7_25_490685,0.511,0.2458811683759215,True,0.0013740057011515372
7_25_511104,0.331,0.3109151260378909,False,-0.0256567994985355
7_25_511116,0.878,0.39203526950063317,True,0.06638093320633587
7_25_511171,0.926,0.2010821694217082,True,0.08027418837395606
7_25_511284,0.415,0.3346433482024672,False,-0.011983484276163914
7_25_511290,0.649,0.2017831185504747,True,0.020641682723085086
7_25_511291,0.823,0.25199415130227043,True,0.05203678451385374
7_25_511325,0.199,0.5314379732578031,False,-0.04756691186713202
7_25_511327,0.491,0.3236741068632155,False,-0.0013318376536783916
7_25_511334,0.705,0.25930165630000523,True,0.029609578318297802
7_25_511355,0.987,0.18412422655640429,True,0.13166121859192614
7_25_511356,0.289,0.3114953537640377,False,-0.031109631412340244
7_25_511381,0.862,0.24323348505514128,True,0.06165033224433847
7_25_600438,0.933,0.1812940701838857,True,0.08213251577467995
7_25_600444,0.753,0.12714957963711637,True,0.03703479886531691
7_25_600600,0.504,0.2418443886689102,True,0.0006691887040743971
7_25_621216,0.936,0.21951668884503517,True,0.08404504662651702
7_25_621244,0.872,0.24031011754022258,True,0.06377152087361992
7_25_621628,0.977,0.18523613907662909,True,0.11514297831635334
7_25_630462,0.991,0.28841513361879845,True,0.13901673045502494
7_25_630651,0.874,0.23349587444829606,True,0.06457190659852474
7_25_630812,0.777,0.2881061515266377,True,0.04096333606160463
7_25_630829,0.628,0.30948765931718925,True,0.0176127186341013
7_25_630848,0.983,0.2621717017395857,True,0.12577210155997354
7_25_630860,0.943,0.3573609011501575,True,0.08936954287445942
7_25_630952,0.444,0.21483413699066697,False,-0.00824719206806912
7_25_631107,0.982,0.2066250999990466,True,0.12337449566285685
7_25_631292,0.78,0.29852864447755356,True,0.04110731477895069
7_25_631339,0.772,0.18149462518965856,True,0.04003382994499893
7_25_631361,0.681,0.15987014924824908,True,0.025711954363417444
7_25_631380,0.464,0.21720178423569975,False,-0.004622816545839958
7_25_631388,0.492,0.2624412192438688,False,-0.0009688449010971656
7_26_1150600,0.087,0.25665988445811944,False,-0.07536592393913688
7_26_1150602,0.893,0.39241200179526897,True,0.07067695862980794
7_26_1150607,0.952,0.3439803131174315,True,0.09742590419579267
7_26_1150616,0.92,0.2989734788861062,True,0.07875066373839357
7_26_1150623,0.578,0.22837600279713924,True,0.01068367574278839
7_26_1150650,0.472,0.24956902312264714,False,-0.0033985111486258823
7_26_1150654,0.373,0.3207006454785034,False,-0.01867106318549827
7_26_1150672,0.931,0.35649295351957216,True,0.08124290864734451
7_26_1150680,0.647,0.2650565971901999,True,0.019990034925080447
7_26_1150695,0.725,0.21924133146885214,True,0.03200449346821477
7_26_1150716,0.967,0.2677971424773468,True,0.10547674957797792
7_26_1150728,0.952,0.3450232519222995,True,0.0965871422298129
7_26_1150743,0.98,0.2373880452775257,True,0.12018459647133661
7_26_1150765,0.853,0.3846620330117343,True,0.06014084927036556
7_26_1150766,0.362,0.41507726729783884,False,-0.020251020063720926
7_26_1150767,0.876,0.42694559887778183,True,0.06568939905143156
7_26_1150781,0.562,0.636066150658152,True,0.009321818815344884
7_26_1150789,0.492,0.43428865762849594,False,-0.0005584044670177146
7_26_1150796,0.705,0.291756941691376,True,0.029657625557090728
7_26_1150805,0.811,0.3935681747419317,True,0.05027314765499569
7_26_1150806,0.38,0.46095970163271544,False,-0.01666587435090716
7_26_1150812,0.87,0.3503729330932007,True,0.06324935307702861
7_26_1150814,0.864,0.20213538330573788,True,0.06197811387783103
7_26_1150826,0.301,0.20666185288612318,False,-0.030237048478628292
7_26_1150828,0.991,0.290072681930191,True,0.13853336045069198
7_26_1150831,0.086,0.45547063305765934,False,-0.07587739770348656
7_26_1150838,0.551,0.409473322769662,True,0.007022450716375417
7_26_1150839,0.162,0.5579043168575147,False,-0.055052157958407344
7_26_1150840,0.56,0.4451442545153738,True,0.008791505342956252
7_26_1150845,0.893,0.19304586599924128,True,0.07029733374111158
7_26_1150878,0.647,0.3976085683155935,True,0.02007246849335176
7_26_1150886,0.805,0.24918333455783825,True,0.04696579914252108
7_26_1150897,0.883,0.3144194392821372,True,0.06770645779694795
7_26_1150898,0.237,0.37695957772401795,False,-0.040286526888143825
7_26_1150906,0.122,0.3995851198700423,False,-0.06301458736661902
7_26_1150917,0.957,0.42467816824165444,True,0.0988986635712511
7_26_1150920,0.851,0.4007395561384228,True,0.05957153000514048
7_26_1150924,0.356,0.37344522988225676,False,-0.021993495287758735
7_26_1150926,0.921,0.16064980656825753,True,0.07881576060016038
7_26_1150938,0.571,0.716565599119223,True,0.010217637916803413
7_26_1150957,0.828,0.8131223765389717,True,0.053667057981142574
7_26_1170994,0.465,0.23575878073058923,False,-0.004443190130265062
7_26_1171010,0.075,0.23989227811298738,False,-0.07956209934909575
7_26_1171022,0.919,0.3976256494931893,True,0.078228702361962
7_26_1171032,0.249,0.8132977455105702,False,-0.037815147355328316
7_26_1171050,0.649,0.469938642152411,True,0.02066774276147021
7_26_1171061,0.298,0.2680163879350354,False,-0.030477608141435963
7_26_1171071,0.672,0.25647160398223845,True,0.024281293091971023
7_26_1171075,0.853,0.3585308403851378,True,0.06036941011817132
7_26_1171119,0.116,0.43918690347707967,False,-0.06581860301830411
7_26_1171131,0.796,0.4299922874160985,True,0.044438071336029394
7_26_1171138,0.73,0.5471337597333301,True,0.03282201166183418
7_26_1171140,0.338,0.45019226367742854,False,-0.024440554174448792
7_26_1171145,0.971,0.3553422612235242,True,0.11190545553784481
7_26_1171156,0.918,0.39449659324778336,True,0.0779289737885962
7_26_1171165,0.93,0.43776937069304345,True,0.08101107185039991
7_26_1171167,0.623,0.3209879332060833,True,0.017496055750260697
7_26_1171168,0.791,0.2848232337666231,True,0.04341035525285886
7_26_1171178,0.71,0.18538837290204432,True,0.030022850080229202
7_26_1171202,0.632,0.4484714921068519,True,0.01834226618374024
7_26_1171212,0.067,0.43771869612972897,False,-0.0829123379747354
7_26_1171214,0.079,0.31483714105811755,False,-0.0787847219257527
7_26_1171218,0.962,0.3062124314238068,True,0.10383185218921598
7_26_1171219,0.827,0.3561706293603485,True,0.053483913120532134
7_26_1171220,0.703,0.4246123049483048,True,0.029316249737237232
7_26_1171222,0.725,0.20744724276905133,True,0.03211572980225996
7_26_1171223,0.357,0.493135144643513,False,-0.02172560998914741
7_26_1171231,0.847,0.24820302006449518,True,0.05847015445979742
7_26_1171242,0.859,0.35459007844871054,True,0.060944631565431506
7_26_1171247,0.881,0.2597843459461401,True,0.06706051404907976
7_26_1171250,0.726,0.348894749606385,True,0.03228962898546639
7_26_1171254,0.979,0.4385717075126814,True,0.11803868998570588
7_26_1171262,0.903,0.25546628024900003,True,0.07430947275228539
7_26_1171264,0.132,0.3600622259205956,False,-0.061239183172894895
7_26_1171283,0.806,0.41404102178066127,True,0.047117783153972304
7_26_1171285,0.748,0.4006903748745356,True,0.03660272983631163
7_26_1171300,0.526,0.31331035253369777,True,0.003027716886227827
7_26_1171304,0.413,0.26356144271956516,False,-0.012441648666858596
7_26_1171318,0.971,0.24686779083606344,True,0.11214998901906037
7_26_1171320,0.977,0.3967502595731825,True,0.11511611408202738
7_26_1171326,0.878,0.3308698517406744,True,0.0663172571793823
7_26_1171335,0.909,0.3699299462614766,True,0.07530377476112382
7_26_1171342,0.579,0.4123664124435374,True,0.010973887652174108
7_26_1171362,0.888,0.46180934864738193,True,0.06894677034333152
7_26_1171377,0.87,0.2377026274841131,True,0.0633392511589681
7_26_1171400,0.889,0.24257498125843777,True,0.06942679615829561
7_26_1171429,0.824,0.5229914678533918,True,0.052392033510842984
7_26_1171471,0.78,0.4272808606285592,True,0.04123295654508907
7_26_1171489,0.414,0.3228711202056609,False,-0.012101371417171158
7_26_1171517,0.491,0.6189562733343849,False,-0.0015350035146506347
7_26_1171529,0.545,0.39286757741989115,True,0.0057793266490503425
7_26_1180369,0.395,0.2778198687085776,False,-0.014935284580647634
7_26_1260307,0.963,0.24403146172134837,True,0.10397820418396087
7_26_1260373,0.072,0.3396965902764402,False,-0.08115785824632837
7_26_1260435,0.834,0.1947726032040803,True,0.055052655383734606
7_26_1260444,0.952,0.24770045371444363,True,0.09766898074014918
7_26_1260463,0.983,0.3085208089287727,True,0.1265330001070658
7_26_1260476,0.387,0.8410024423707008,False,-0.015705544838942043
7_26_1260604,0.553,0.24031272281777574,True,0.007671369874680423
7_26_1260628,0.91,0.3152350473273685,True,0.07556661536763476
7_26_1260640,0.889,0.8024735393715513,True,0.06909917063187587
7_26_1260670,0.934,0.4206929913960608,True,0.08303016464065927
7_26_1260677,0.853,0.2754723631215207,True,0.060193186432728085
7_26_1260681,0.937,0.2233014258268164,True,0.08548040368270782
7_26_1260688,0.528,0.39162495590312696,True,0.0033859300612859577
7_26_1260697,0.361,0.17967530545727836,False,-0.020358368817613215
7_26_1260732,0.741,0.28357868677496656,True,0.03525210363736664
7_26_1260764,0.579,0.405083770394499,True,0.010976976411055883
7_26_1280999,0.375,0.4591302724048662,False,-0.017102770508105047
7_26_1281066,0.575,0.36847030253182084,True,0.010474933752691595
7_26_1281120,0.547,0.888916975531279,True,0.006174238979693825
7_26_1281140,0.61,0.25797515845047375,True,0.014759716327776617
7_26_1281219,0.932,0.3039240729627899,True,0.08197268923174428
7_26_1281222,0.497,0.2600917995193042,False,-0.0003354154201795634
7_26_1281229,0.611,0.20276955509255642,True,0.015504230971763122
7_26_1281271,0.777,0.2698844598423486,True,0.04076393241160059
7_26_1281286,0.243,0.3224561306854458,False,-0.0389822352288447
7_26_1281299,0.529,0.39211284096332455,True,0.003637574192392079
7_26_1360812,0.757,0.4146716491848222,True,0.03761141265231194
7_26_1361094,0.745,0.16666567717158762,True,0.0358455835318402
7_26_1361150,0.94,0.22120456836377905,True,0.087543377941382
7_26_1361171,0.848,0.2074984375051239,True,0.058985131255755885
7_26_1361790,0.995,0.22451194904971933,True,0.15851816389020934
7_26_1361880,0.066,0.23954599145826172,False,-0.08437541383419767
7_26_1361884,0.964,0.21629071008907513,True,0.10464561851886112
7_26_1361979,0.959,0.20005705081921843,True,0.10180306276542306
7_26_1370135,0.959,0.21046585290046713,True,0.1021644307314562
7_26_1370222,0.256,0.25222836123513415,False,-0.037174931644405884
7_26_1370226,0.967,0.17190387298933385,True,0.10593238023583751
7_26_1370314,0.934,0.20309291693152853,True,0.08275570661360776
7_26_1391175,0.547,0.18509294435730958,True,0.0060576610461262614
7_26_1391296,0.869,0.31062313741160813,True,0.0627656899162583
7_26_1391311,0.98,0.2280369956579348,True,0.12191417976711794
7_26_1391342,0.619,0.21939052544178134,True,0.017061583993045693
7_26_1391388,0.875,0.20764628443673275,True,0.06493101798084
7_26_1391419,0.117,0.37037921442300575,False,-0.06479184084807188
7_26_1391432,0.876,0.22345326115744424,True,0.06584778606079533
7_26_1391483,0.995,0.21017101317520112,True,0.15926774543289535
7_26_1391486,0.513,0.20473087125053202,True,0.0016481655568795217
7_26_1391562,0.188,0.1583421498230634,False,-0.04935726346573155
7_26_1391636,0.981,0.21120498973110982,True,0.1224735901517785
7_26_1400185,0.97,0.2384687746050206,True,0.11043025021186725
7_26_1400480,0.569,0.2559838331185545,True,0.010132525507200674
7_26_1400646,0.79,0.12202151412895743,True,0.04251003839410361
7_26_1400686,0.944,0.39443156281428493,True,0.09030671915203725
7_26_1400768,0.913,0.36272166394931454,True,0.07638069806640946
7_26_1400825,0.872,0.17049076309555847,True,0.06372205469007497
7_26_1400874,0.427,0.17503888686686117,False,-0.010133802767993805
7_26_1400911,0.968,0.22578429199742972,True,0.10922797689101238
7_26_1401044,0.996,0.23554649835465605,True,0.16789600370122404
7_26_1401098,0.996,0.25499528829249085,True,0.16899677541842273
7_26_1401111,0.993,0.24561989932214098,True,0.1442620763972593
7_27_1920445,0.811,0.3891147002039994,True,0.04992599166881062
7_27_1920455,0.686,0.48766951430343064,True,0.02688252326979934
7_27_1920484,0.28,0.45329023687000813,False,-0.0325601264280162
7_27_1920486,0.833,0.6252146922826649,True,0.05442318700513127
7_27_1920510,0.681,0.40022615063066297,True,0.02587080943981168
7_27_1920523,0.941,0.3891167320551571,True,0.08907111830061243
7_27_1920531,0.801,0.2965996233659998,True,0.045745806575283376
7_27_1920565,0.226,0.4962110705274546,False,-0.041613266825303086
7_27_1920574,0.795,0.41308912939179876,True,0.04424417093726407
7_27_1920592,0.745,0.20207069583060197,True,0.035838150319599804
7_27_1920594,0.94,0.3641230418417295,True,0.0889346320326746
7_27_1920597,0.455,0.28694834660227614,False,-0.006077627628615856
7_27_1920599,0.98,0.24849986942481472,True,0.11994579966151742
7_27_1920605,0.425,0.25988949571672393,False,-0.010396581018226492
7_27_1920621,0.685,0.3525909357218928,True,0.026433271819353843
7_27_1920625,0.893,0.4404789494844426,True,0.07058606540158174
7_27_1920657,0.785,0.4936404524702798,True,0.04185967446076666
7_27_1920659,0.538,0.5142881729827731,True,0.004947567517561979
7_27_1920662,0.775,0.3754205349861989,True,0.04044469171248544
7_27_1920663,0.888,0.4169417270652844,True,0.06872162429797912
7_27_1920689,0.547,0.24056367173156545,True,0.005961982470492733
